,address,type,price,features,labels
1477,"20442 N 90th Ln, Peoria, AZ 85382",House for rent,"$1,595/mo","['3', '2', '1,735']","['sqft', 'bds', 'ba']"
1478,"8432 W Rosemonte Dr, Peoria, AZ 85382",House for sale,"$425,000","['2', '2', '1,883']","['sqft', 'bds', 'ba']"
1479,"Fountain Palms Apartments | 8820 W Bell Rd, Peoria, AZ",Fountain Palms Apartments,,"['$1,120', '$1,135+']","['2 bds', '1 bd']"
1480,"10653 W Poinsettia Dr, Avondale, AZ 85392",House for rent,"$1,400/mo","['3', '2', '1,311']","['sqft', 'bds', 'ba']"
1481,"10911 W Ivory Ln, Avondale, AZ 85392",House for sale,"$230,000","['2', '2', '1,617']","['sqft', 'bds', 'ba']"
1482,"12736 W Holly St, Avondale, AZ 85392",House for sale,"$214,900","['3', '2', '1,450']","['sqft', 'bds', 'ba']"
1483,"10630 W La Reata Ave, Avondale, AZ 85392",House for sale,"$240,000","['4', '2', '1,665']","['sqft', 'bds', 'ba']"
1484,"Ashton Pointe | 12175 W Mcdowell Rd, Avondale, AZ",Ashton Pointe,,"['$990+', '$1,115+', '$1,515+']","['2 bds', '1 bd', '3 bds']"
1485,"12634 W Indianola Ave, Avondale, AZ 85392",House for sale,"$295,000","['3', '3', '2,169']","['sqft', 'bds', 'ba']"
1486,"10814 W Alvarado Rd, Avondale, AZ 85392",House for rent,"$1,400/mo","['3', '2', '1,573']","['sqft', 'bds', 'ba']"
1487,"10661 W Poinsettia Dr, Avondale, AZ 85392",Auction,"$200,431","['--', '--', '1,444']","['sqft', 'bds', 'ba']"
1488,"Oceana | 1700 N 103rd Ave, Avondale, AZ",Oceana,,"['$1,100+', '$1,260+', '$1,395+']","['2 bds', '1 bd', '3 bds']"
1489,"12838 W Roanoke Ave, Avondale, AZ 85392",House for rent,"$1,625/mo","['3', '2.5', '1,777']","['sqft', 'bds', 'ba']"
1490,"12337 W Campbell Ave, Avondale, AZ 85392",House for sale,"$299,900","['5', '3', '3,277']","['sqft', 'bds', 'ba']"
1491,"10418 W Roanoke Ave, Avondale, AZ 85392",House for sale,"$298,000","['3', '3', '2,934']","['sqft', 'bds', 'ba']"
1492,"Avalon Apartment Homes | 2005 N 103rd Ave, Avondale, AZ",Avalon Apartment Homes,,"['$1,185', '$1,100+']","['2 bds', '1 bd']"
1493,"13030 W Monterey Way, Avondale, AZ 85392",Coming soon,"$240,900","['4', '2', '1,528']","['sqft', 'bds', 'ba']"
1494,"Bella Mirage | 3800 N El Mirage Dr, Avondale, AZ",Bella Mirage,,"['$861+', '$1,218+', '$1,840']","['2 bds', '1 bd', '3 bds']"
1495,"3134 N 126th Dr, Avondale, AZ 85392",House for rent, ,"['3', '2', '1,641']","['sqft', 'bds', 'ba']"
1496,"10771 W Edgemont Ave, Avondale, AZ 85392",House for rent,"$1,500/mo","['3', '2', '1,458']","['sqft', 'bds', 'ba']"
1497,"3520 N Copenhagen Dr, Avondale, AZ 85392",House for sale,"$295,000","['4', '2.5', '2,257']","['sqft', 'bds', 'ba']"
1498,"11610 W Hubbell St, Avondale, AZ 85392",House for sale,"$259,500","['4', '2', '1,673']","['sqft', 'bds', 'ba']"
1499,"3446 N 130th Dr, Avondale, AZ 85392",Coming soon,"$225,000","['3', '2', '1,511']","['sqft', 'bds', 'ba']"
1500,"11007 W Hubbell St, Avondale, AZ 85392",House for rent,"$1,695/mo","['4', '2', '2,192']","['sqft', 'bds', 'ba']"
1501,"1905 N 129th Ave, Avondale, AZ 85392",House for rent,"$1,700/mo","['4', '2.5', '1,611']","['sqft', 'bds', 'ba']"
1502,"Crystal Springs | 11885 W Mcdowell Rd, Avondale, AZ",Crystal Springs,,"['$948+', '$1,179+']","['2 bds', '1 bd']"
1503,"11618 W Citrus Grove Way, Avondale, AZ 85392",House for rent,"$1,545/mo","['3', '2', '1,680']","['sqft', 'bds', 'ba']"
1504,"Pacer Ter, Henderson, NV 89002",House for rent,"$1,725/mo","['3', '2', '1,816']","['sqft', 'bds', 'ba']"
1505,"885 Harbor Ave, Henderson, NV 89002",House for sale,"$320,000","['4', '3', '2,104']","['sqft', 'bds', 'ba']"
1506,"1058 Noble Isle St, Henderson, NV 89002",House for rent,"$1,750/mo","['3', '2', '1,720']","['sqft', 'bds', 'ba']"
1507,"2248 Mundare Dr, Henderson, NV",For Rent,,"['$1,895+', '$2,500']","['4 bds', '5 bds']"
1508,"720 Leicester St, Henderson, NV 89002",House for sale,"$425,000","['3', '3', '2,156']","['sqft', 'bds', 'ba']"
1509,"1081 Pleasure Ln UNIT 1, Henderson, NV 89002",Townhouse for sale,"$199,000","['2', '2', '1,181']","['sqft', 'bds', 'ba']"
1510,"2040 Plan, Windsor Falls",New construction,"$379,440+","['4', '3', '2,040']","['sqft', 'bds', 'ba']"
1511,"1102 Elation Ln UNIT 102, Henderson, NV 89002",Townhouse for rent,"$1,295/mo","['3', '2.5', '1,412']","['sqft', 'bds', 'ba']"
1512,"1110 Tropical Star Ln UNIT 3, Henderson, NV 89002",Apartment for rent,"$1,400/mo","['2', '3', '1,433']","['sqft', 'bds', 'ba']"
1513,"Lewisham Ct, Henderson, NV 89002",House for rent,"$1,995/mo","['4', '2.5', '2,246']","['sqft', 'bds', 'ba']"
1514,"1121 Du Fort Hills Ct, Henderson, NV 89002",House for sale,"$1,475,000","['4', '5', '4,745']","['sqft', 'bds', 'ba']"
1515,"1277 Raritan Pl LOT 19, Henderson, NV 89002",Townhouse for sale,"$248,415","['3', '2', '1,235']","['sqft', 'bds', 'ba']"
1516,"723 Leicester St, Henderson, NV 89002",House for rent,"$2,200/mo","['4', '3', '2,505']","['sqft', 'bds', 'ba']"
1517,"1830 Plan, Windsor Falls",New construction,"$341,990+","['4', '2', '1,830']","['sqft', 'bds', 'ba']"
1518,"712 Blue Crystal Creek Rd, Henderson, NV 89002",House for sale,"$435,000","['5', '3', '3,501']","['sqft', 'bds', 'ba']"
1519,"Sheer Paradise Ln, Henderson, NV 89002",Townhouse for rent,"$1,400/mo","['2', '2', '1,182']","['sqft', 'bds', 'ba']"
1520,"921 Harbor Ave, Henderson, NV 89002",Coming soon,"$313,900","['3', '3', '2,104']","['sqft', 'bds', 'ba']"
1521,"1159 Heavenly Harvest Pl UNIT 1, Henderson, NV 89002",Townhouse for rent,"$1,250/mo","['2', '2', '1,182']","['sqft', 'bds', 'ba']"
1522,"1600 Plan, Windsor Falls",New construction,"$325,990+","['3', '2', '1,600']","['sqft', 'bds', 'ba']"
1523,"163 Afternoon Rain Ave # 0, Henderson, NV 89002",Apartment for rent,"$1,599/mo","['3', '2.5', '1,577']","['sqft', 'bds', 'ba']"
1524,"776 Fortacre St, Henderson, NV 89002",House for sale,"$499,900","['5', '4', '3,324']","['sqft', 'bds', 'ba']"
1525,"Plentywood Pl, Henderson, NV 89002",House for rent,"$2,200/mo","['4', '3', '2,368']","['sqft', 'bds', 'ba']"
1526,"403 Scenic Dr, Henderson, NV 89002",House for sale,"$265,000","['3', '2', '1,198']","['sqft', 'bds', 'ba']"
1527,"726 Prospect Ave, Henderson, NV 89002",House for rent,"$1,825/mo","['4', '3', '1,764']","['sqft', 'bds', 'ba']"
1528,"1152 Harts Bluff Pl, Henderson, NV 89002",Townhouse for rent,"$1,350/mo","['3', '2', '1,412']","['sqft', 'bds', 'ba']"
1529,"173 Cloud Cover Ave, Henderson, NV 89002",House for rent,"$1,650/mo","['3', '2.5', '1,483']","['sqft', 'bds', 'ba']"
1530,"Pioneer Home Next Gen Plan, Remington",New construction,"$427,990+","['3', '3', '2,289']","['sqft', 'bds', 'ba']"
1531,"2576 Velez Valley Way, Henderson, NV 89002",Townhouse for rent,"$1,250/mo","['2', '2.5', '1,170']","['sqft', 'bds', 'ba']"
1532,"1010 Winding Hill St, Henderson, NV 89002",House for sale,"$400,000","['3', '2', '2,063']","['sqft', 'bds', 'ba']"
1533,"835 Mission Dr, Henderson, NV 89002",Coming soon,"$529,000","['4', '2', '2,170']","['sqft', 'bds', 'ba']"
1534,"Residence Five Plan, Mission Hills Estates",New construction,"$518,990+","['5', '4.5', '4,140']","['sqft', 'bds', 'ba']"
1535,"604 Hidden Valley Dr, Henderson, NV 89002",House for sale,"$284,000","['4', '2', '1,743']","['sqft', 'bds', 'ba']"
1536,"732 Vortex Ave, Henderson, NV 89002",House for sale,"$439,900","['3', '3', '2,783']","['sqft', 'bds', 'ba']"
1537,"1293 Paseo Del Oso Ln, Henderson, NV",New construction,"$371,705","['4', '3', '2,040']","['sqft', 'bds', 'ba']"
1538,"1297 Paseo Del Oso Ln, Henderson, NV",New construction,"$341,495","['4', '2', '1,830']","['sqft', 'bds', 'ba']"
1539,"1301 Paseo Del Oso Ln, Henderson, NV",New construction,"$372,705","['4', '3', '2,040']","['sqft', 'bds', 'ba']"
1540,"1307 El Solindo Ln, Henderson, NV",New construction,"$338,400","['3', '2', '1,600']","['sqft', 'bds', 'ba']"
1541,"841 Brahma Ln, Henderson, NV 89002",House for rent,"$1,750/mo","['3', '2', '1,243']","['sqft', 'bds', 'ba']"
1542,"Liberty Home Next Gen Plan, Remington",New construction,"$473,990+","['5', '4.5', '3,348']","['sqft', 'bds', 'ba']"
1543,"Residence Three Plan, Mission Hills Estates",New construction,"$486,990+","['4', '3.5', '3,468']","['sqft', 'bds', 'ba']"
1544,"Pacer Ter, Henderson, NV 89002",House for rent,"$1,725/mo","['3', '2', '1,816']","['sqft', 'bds', 'ba']"
1545,"885 Harbor Ave, Henderson, NV 89002",House for sale,"$320,000","['4', '3', '2,104']","['sqft', 'bds', 'ba']"
1546,"1058 Noble Isle St, Henderson, NV 89002",House for rent,"$1,750/mo","['3', '2', '1,720']","['sqft', 'bds', 'ba']"
1547,"2248 Mundare Dr, Henderson, NV",For Rent,,"['$1,895+', '$2,500']","['4 bds', '5 bds']"
1548,"720 Leicester St, Henderson, NV 89002",House for sale,"$425,000","['3', '3', '2,156']","['sqft', 'bds', 'ba']"
1549,"1081 Pleasure Ln UNIT 1, Henderson, NV 89002",Townhouse for sale,"$199,000","['2', '2', '1,181']","['sqft', 'bds', 'ba']"
1550,"2040 Plan, Windsor Falls",New construction,"$379,440+","['4', '3', '2,040']","['sqft', 'bds', 'ba']"
1551,"1102 Elation Ln UNIT 102, Henderson, NV 89002",Townhouse for rent,"$1,295/mo","['3', '2.5', '1,412']","['sqft', 'bds', 'ba']"
1552,"1110 Tropical Star Ln UNIT 3, Henderson, NV 89002",Apartment for rent,"$1,400/mo","['2', '3', '1,433']","['sqft', 'bds', 'ba']"
1553,"Lewisham Ct, Henderson, NV 89002",House for rent,"$1,995/mo","['4', '2.5', '2,246']","['sqft', 'bds', 'ba']"
1554,"1121 Du Fort Hills Ct, Henderson, NV 89002",House for sale,"$1,475,000","['4', '5', '4,745']","['sqft', 'bds', 'ba']"
1555,"1277 Raritan Pl LOT 19, Henderson, NV 89002",Townhouse for sale,"$248,415","['3', '2', '1,235']","['sqft', 'bds', 'ba']"
1556,"723 Leicester St, Henderson, NV 89002",House for rent,"$2,200/mo","['4', '3', '2,505']","['sqft', 'bds', 'ba']"
1557,"1830 Plan, Windsor Falls",New construction,"$341,990+","['4', '2', '1,830']","['sqft', 'bds', 'ba']"
1558,"712 Blue Crystal Creek Rd, Henderson, NV 89002",House for sale,"$435,000","['5', '3', '3,501']","['sqft', 'bds', 'ba']"
1559,"Sheer Paradise Ln, Henderson, NV 89002",Townhouse for rent,"$1,400/mo","['2', '2', '1,182']","['sqft', 'bds', 'ba']"
1560,"921 Harbor Ave, Henderson, NV 89002",Coming soon,"$313,900","['3', '3', '2,104']","['sqft', 'bds', 'ba']"
1561,"1159 Heavenly Harvest Pl UNIT 1, Henderson, NV 89002",Townhouse for rent,"$1,250/mo","['2', '2', '1,182']","['sqft', 'bds', 'ba']"
1562,"1600 Plan, Windsor Falls",New construction,"$325,990+","['3', '2', '1,600']","['sqft', 'bds', 'ba']"
1563,"163 Afternoon Rain Ave # 0, Henderson, NV 89002",Apartment for rent,"$1,599/mo","['3', '2.5', '1,577']","['sqft', 'bds', 'ba']"
1564,"776 Fortacre St, Henderson, NV 89002",House for sale,"$499,900","['5', '4', '3,324']","['sqft', 'bds', 'ba']"
1565,"Plentywood Pl, Henderson, NV 89002",House for rent,"$2,200/mo","['4', '3', '2,368']","['sqft', 'bds', 'ba']"
1566,"403 Scenic Dr, Henderson, NV 89002",House for sale,"$265,000","['3', '2', '1,198']","['sqft', 'bds', 'ba']"
1567,"726 Prospect Ave, Henderson, NV 89002",House for rent,"$1,825/mo","['4', '3', '1,764']","['sqft', 'bds', 'ba']"
1568,"Arroyo Grande | 225 S Stephanie St, Henderson, NV",Arroyo Grande,,"['$1,125+', '$1,205+']","['2 bds', '1 bd']"
1569,"Saratoga Plan, The Hudson At Green Valley",New construction,"$325,990+","['3', '2.5', '1,786']","['sqft', 'bds', 'ba']"
1570,"211 Nautical St, Henderson, NV 89012",House for rent,"$1,800/mo","['3', '2', '1,600']","['sqft', 'bds', 'ba']"
1571,"387 Hoskins Ct, Henderson, NV 89012",For sale by owner,"$650,000","['5', '4', '3,584']","['sqft', 'bds', 'ba']"
1572,"Bella Terra Apartments | 1349 W Horizon Ridge Pkwy, Henderson, NV",Bella Terra Apartments,,"['$1,090+', '$1,225+', '$1,650+']","['2 bds', '1 bd', '3 bds']"
1573,"14155 Walter St # SE-2, Henderson, NV 89012",Townhouse for rent,$350/mo,"['1', '1', '--']","['bd', 'sqft', 'ba']"
1574,"1595 Bamboo Bay Dr, Henderson, NV 89012",House for rent,"$1,995/mo","['3', '2.5', '2,239']","['sqft', 'bds', 'ba']"
1575,"231 W Horizon Ridge Pkwy, Henderson, NV",For Rent,,"['$995', '$1,050']","['2 bds', '1 bd']"
1576,"Brooklyn Plan, The Hudson At Green Valley",New construction,"$305,990+","['2', '2.5', '1,448']","['sqft', 'bds', 'ba']"
1577,"Zenith Plan, Obsidian",New construction,"$1,900,000+","['5', '5.5', '7,690']","['sqft', 'bds', 'ba']"
1578,"195 Shaded Peak St, Henderson, NV 89012",House for rent,"$1,595/mo","['3', '2', '1,495']","['sqft', 'bds', 'ba']"
1579,"251 S Green Valley Pkwy, Henderson, NV",For Rent,,"['$1,375+']",['2 bds']
1580,"173 Rocky Star St, Henderson, NV 89012",House for sale,"$425,000","['5', '3', '2,736']","['sqft', 'bds', 'ba']"
1581,"Apex Plan, Obsidian",New construction,"$1,700,000+","['5', '5.5', '5,750']","['sqft', 'bds', 'ba']"
1582,"Kensington Plan, The Hudson At Green Valley",New construction,"$315,990+","['3', '2.5', '1,659']","['sqft', 'bds', 'ba']"
1583,"2111 King Mesa Dr, Henderson, NV 89012",House for rent,"$1,795/mo","['2', '2', '1,865']","['sqft', 'bds', 'ba']"
1584,"2113 Poppywood Ave, Henderson, NV 89012",House for rent,"$1,750/mo","['2', '2', '1,633']","['sqft', 'bds', 'ba']"
1585,"262 Whitewater Village Ct, Henderson, NV 89012",House for rent,"$1,900/mo","['3', '2', '1,759']","['sqft', 'bds', 'ba']"
1586,"Plan 2 Plan, Corterra",New construction,"$463,000+","['3', '3', '2,867']","['sqft', 'bds', 'ba']"
1587,"Cielo Apartment Homes | 1290 W Horizon Ridge Pkwy, Henderson, NV",Cielo Apartment Homes,,"['$1,099+', '$1,445+']","['1 bd', '3 bds']"
1588,"1765 Franklin Chase Ter, Henderson, NV 89012",Townhouse for sale,"$319,000","['3', '3', '1,598']","['sqft', 'bds', 'ba']"
1589,"1112 Casady Hollow Ave, Henderson, NV 89012",Coming soon,"$365,900","['4', '2', '2,118']","['sqft', 'bds', 'ba']"
1590,"Horizon Ridge | 595 S Green Valley Pkwy, Henderson, NV",Horizon Ridge,,"['$1,100+', '$1,230+']","['2 bds', '1 bd']"
1591,"1992 Joy View Ln, Henderson, NV 89012",House for rent,"$1,475/mo","['2', '2', '1,276']","['sqft', 'bds', 'ba']"
1592,"410 Cindy Pl, Henderson, NV 89015",House for sale,"$239,900","['3', '2', '1,081']","['sqft', 'bds', 'ba']"
1593,"305 Eastminister Court F # F, Henderson, NV 89015",Apartment for rent,$500/mo,"['Studio', '1', '350']","['sqft', 'ba']"
1594,"361 Clover Glen Ct, Henderson, NV 89015",House for rent,"$1,795/mo","['4', '2', '1,582']","['sqft', 'bds', 'ba']"
1595,"148 Judy Ln APT D, Henderson, NV 89015",Apartment for rent,$950/mo,"['2', '1', '2,924']","['sqft', 'bds', 'ba']"
1596,"512 Arthur Ave, Henderson, NV 89015",House for sale,"$259,000","['3', '2', '1,288']","['sqft', 'bds', 'ba']"
1597,"508 Amethyst Ave, Henderson, NV 89015",Home for sale,"$214,900","['3', '2', '1,541']","['sqft', 'bds', 'ba']"
1598,"161 Emden Dr # 0, Henderson, NV 89015",Condo for rent,"$1,400/mo","['4', '2', '1,693']","['sqft', 'bds', 'ba']"
1599,"806 Rio Poco Ct, Henderson, NV 89015",House for sale,"$310,000","['3', '2', '1,799']","['sqft', 'bds', 'ba']"
1600,"291 E Country Club Dr, Henderson, NV 89015",House for rent,"$4,150/mo","['4', '4.5', '4,170']","['sqft', 'bds', 'ba']"
1601,"361 E Middleton Dr, Henderson, NV 89015",House for sale,"$475,000","['4', '3', '2,742']","['sqft', 'bds', 'ba']"
1602,"Bel Canto Plan 1 Plan, San Carlo Townhomes",New construction,"$261,490+","['3', '2.5', '1,505']","['sqft', 'bds', 'ba']"
1603,"715 Peregrine Falcon St, Henderson, NV 89015",Townhouse for rent,"$1,350/mo","['3', '2.5', '1,370']","['sqft', 'bds', 'ba']"
1604,"916 Blue Arroyo Dr, Henderson, NV 89015",House for rent,"$1,395/mo","['2', '2', '890']","['sqft', 'bds', 'ba']"
1605,"456 Waterbrook Dr, Henderson, NV 89015",House for rent,"$1,700/mo","['3', '2', '1,336']","['sqft', 'bds', 'ba']"
1606,"336 W Chesapeake Way, Henderson, NV 89015",House for rent,"$1,399/mo","['3', '2', '1,112']","['sqft', 'bds', 'ba']"
1607,"Concerto Plan 2 Plan, San Carlo Townhomes",New construction,"$261,490+","['3', '2.5', '1,499']","['sqft', 'bds', 'ba']"
1608,"1036 Oak Shade Ln, Henderson, NV 89015",House for sale,"$315,000","['4', '2', '1,666']","['sqft', 'bds', 'ba']"
1609,"121 W Fairway Rd, Henderson, NV 89015",House for sale,"$465,000","['5', '4', '2,720']","['sqft', 'bds', 'ba']"
1610,"264 Bismark Way, Henderson, NV 89015",House for sale,"$279,900","['3', '2', '1,844']","['sqft', 'bds', 'ba']"
1611,"520 Arrowhead Trl UNIT 521, Henderson, NV 89015",Condo for sale,"$134,900","['2', '2', '1,019']","['sqft', 'bds', 'ba']"
1612,"136 Judy Ln, Henderson, NV",For Rent,,['$675+'],['1 bd']
1613,"Mission, Henderson, NV 89015",Lot / Land for sale,"$1,499,000",['4.62'],['acres lot']
1614,"601 Cabrillo Cir UNIT 1292, Henderson, NV 89015",Condo for sale,"$136,000","['2', '2', '886']","['sqft', 'bds', 'ba']"
1615,"985 Blue Lantern Dr, Henderson, NV 89015",House for sale,"$300,000","['4', '3', '1,966']","['sqft', 'bds', 'ba']"
1616,"2703 Guidance Ct, North Las Vegas, NV 89031",House for sale,"$210,000","['3', '3', '1,171']","['sqft', 'bds', 'ba']"
1617,"5131 Zapata Ln, North Las Vegas, NV 89031",House for sale,"$275,000","['3', '2', '1,304']","['sqft', 'bds', 'ba']"
1618,"2340 Catskill Ct, North Las Vegas, NV 89031",House for rent,"$1,575/mo","['3', '2.5', '1,564']","['sqft', 'bds', 'ba']"
1619,"6248 Snow Cactus St, North Las Vegas, NV 89031",House for rent,"$1,675/mo","['3', '3', '2,206']","['sqft', 'bds', 'ba']"
1620,"3105 Macaroon Way, North Las Vegas, NV 89031",House for sale,"$258,999","['3', '2', '1,410']","['sqft', 'bds', 'ba']"
1621,"3429 Slapton Ave, North Las Vegas, NV 89031",House for sale,"$275,000","['3', '2', '1,296']","['sqft', 'bds', 'ba']"
1622,"5320 Clover Blossom Ct, North Las Vegas, NV 89031",House for rent,"$1,549/mo","['3', '2', '1,753']","['sqft', 'bds', 'ba']"
1623,"4352 Altamira Cave Dr, North Las Vegas, NV 89031",House for rent,"$1,495/mo","['4', '2.5', '2,006']","['sqft', 'bds', 'ba']"
1624,"5943 Beeline Ct, North Las Vegas, NV 89031",House for rent,"$1,500/mo","['4', '2.5', '2,153']","['sqft', 'bds', 'ba']"
1625,"5985 Nuevo Leon St UNIT 11, North Las Vegas, NV 89031",Townhouse for sale,"$174,000","['2', '3', '1,102']","['sqft', 'bds', 'ba']"
1626,"2604 Windy Hills Ave, North Las Vegas, NV 89031",House for sale,"$294,900","['4', '2', '1,758']","['sqft', 'bds', 'ba']"
1627,"5038 Cactus Mesa Way, North Las Vegas, NV 89031",House for sale,"$324,900","['4', '3', '2,222']","['sqft', 'bds', 'ba']"
1628,"5233 Purple Vista Ct, North Las Vegas, NV 89031",House for sale,"$258,000","['3', '3', '1,754']","['sqft', 'bds', 'ba']"
1629,"5621 Mount Athos St # 0, North Las Vegas, NV 89031",Condo for rent,"$1,450/mo","['3', '2.5', '1,825']","['sqft', 'bds', 'ba']"
1630,"2611 Sweet Leilani Ave, North Las Vegas, NV 89031",House for rent,"$1,395/mo","['3', '2', '1,646']","['sqft', 'bds', 'ba']"
1631,"Bullhead St, North Las Vegas, NV 89031",House for rent,"$1,755/mo","['4', '2', '2,344']","['sqft', 'bds', 'ba']"
