,address,type,price,features,labels
1374,"One North Scottsdale | 7355 E Thompson Peak Pkwy, Scottsdale, AZ",One North Scottsdale,,"['$1,295+', '$1,450+', '$2,185+']","['2 bds', '1 bd', '3 bds']"
1375,"9904 E South Bend Dr, Scottsdale, AZ 85255",House for sale,"$780,000","['4', '2.5', '3,114']","['sqft', 'ba', 'bds']"
1376,"7272 E Gainey Ranch Rd UNIT 127, Scottsdale, AZ 85258",Townhouse for sale,"$529,000","['2', '2.5', '1,720']","['sqft', 'ba', 'bds']"
1377,"7520 E Cochise Dr, Scottsdale, AZ 85258",House for sale,"$699,900","['4', '2', '2,120']","['sqft', 'ba', 'bds']"
1378,"7525 E Gainey Ranch Rd UNIT 179, Scottsdale, AZ 85258",House for sale,"$850,000","['3', '2.5', '2,438']","['sqft', 'ba', 'bds']"
1379,"7740 E Gainey Ranch Rd, Scottsdale, AZ",For Rent,,"['$3,800', '$5,000']","['2 bds', '3 bds']"
1380,"8740 E Via De La Luna, Scottsdale, AZ 85258",Townhouse for rent,"$3,500/mo","['3', '2', '1,335']","['sqft', 'ba', 'bds']"
1381,"8763 E Via De Viva, Scottsdale, AZ 85258",Condo for sale,"$525,000","['4', '2', '2,115']","['sqft', 'ba', 'bds']"
1382,"7222 E Gainey Ranch Rd, Scottsdale, AZ",For Rent,,"['$2,500+', '$2,500+']","['2 bds', '3 bds']"
1383,"7405 E Pleasant Run, Scottsdale, AZ 85258",Townhouse for sale,"$349,000","['2', '2', '1,590']","['sqft', 'ba', 'bds']"
1384,"7400 E Gainey Club Dr UNIT 124, Scottsdale, AZ 85258",Townhouse for rent,"$4,500/mo","['3', '3', '2,024']","['sqft', 'ba', 'bds']"
1385,"9115 E Purdue Ave, Scottsdale, AZ",For Rent,,"['$1,395+']",['2 bds']
1386,"Avia McCormick Ranch | 8375 E Via De Ventura, Scottsdale, AZ",Avia McCormick Ranch,,"['$1,218', '$1,232+', '$1,655+']","['2 bds', '1 bd', '3 bds']"
1387,"10115 E Mountain View Rd UNIT 2031, Scottsdale, AZ 85258",Coming soon,"$210,000","['2', '2', '904']","['sqft', 'ba', 'bds']"
1388,"9001 E San Victor Dr UNIT 1025, Scottsdale, AZ 85258",Townhouse for sale,"$525,000","['3', '2', '1,499']","['sqft', 'ba', 'bds']"
1389,"8541 E Via De Viva, Scottsdale, AZ 85258",House for rent,"$2,595/mo","['3', '2', '2,236']","['sqft', 'ba', 'bds']"
1390,"8787 E Mountain View Rd UNIT 2011, Scottsdale, AZ 85258",Condo for sale,"$206,500","['2', '2', '1,005']","['sqft', 'ba', 'bds']"
1391,"7710 E Gainey Ranch Rd UNIT 217, Scottsdale, AZ 85258",Townhouse for sale,"$265,000","['2', '1', '785']","['sqft', 'ba', 'bds']"
1392,"10080 E Mountainview Lake Dr UNIT 213, Scottsdale, AZ 85258",Apartment for sale,"$336,000","['3', '2', '1,592']","['sqft', 'ba', 'bds']"
1393,"7350 N Pima Rd STE 242, Scottsdale, AZ 85258",Condo for sale,"$176,000","['2', '2', '1,064']","['sqft', 'ba', 'bds']"
1394,"9715 N 93rd Way UNIT 151, Scottsdale, AZ 85258",Apartment for rent,"$1,400/mo","['2', '2', '1,145']","['sqft', 'ba', 'bds']"
1395,"7350 N Via Paseo Del Sur APT R201, Scottsdale, AZ 85258",Apartment for sale,"$119,000","['Studio', '1', '520']","['sqft', 'ba']"
1396,"8514 E Belgian Trl, Scottsdale, AZ 85258",House for sale,"$675,000","['3', '2', '2,412']","['sqft', 'ba', 'bds']"
1397,"7350 N Via Paseo Del Sur, Scottsdale, AZ",For Rent,,"['$1,000+', '$1,500+']","['2 bds', '1 bd']"
1398,"Morningside | 10455 E Via Linda, Scottsdale, AZ",Morningside,,"['$1,175+', '$1,335', '$1,590+']","['2 bds', '1 bd', '3 bds']"
1399,"8270 N Hayden Rd, Scottsdale, AZ",For Rent,,"['$1,795+', '$3,000+']","['2 bds', '3 bds']"
1400,"10820 N 108th Pl, Scottsdale, AZ 85259",House for sale,"$399,000","['4', '2', '2,020']","['sqft', 'ba', 'bds']"
1401,"13406 E Del Timbre Dr, Scottsdale, AZ 85259",House for rent,"$4,000/mo","['5', '3.5', '3,261']","['sqft', 'ba', 'bds']"
1402,"10922 E Bella Vista E Dr, Scottsdale, AZ 85259",House for sale,"$739,900","['4', '2.5', '3,088']","['sqft', 'ba', 'bds']"
1403,"E Doubletree Ranch Rd, Scottsdale, AZ 85259",Apartment for rent,"$1,100/mo","['1', '1', '900']","['sqft', 'ba', 'bd']"
1404,"9550 N 115th St, Scottsdale, AZ 85259",House for sale,"$625,000","['3', '2.5', '2,322']","['sqft', 'ba', 'bds']"
1405,"10986 N 111th Pl, Scottsdale, AZ 85259",House for rent,"$3,000/mo","['4', '2', '1,971']","['sqft', 'ba', 'bds']"
1406,"10620 E Laurel Ln, Scottsdale, AZ 85259",House for sale,"$1,649,000","['5', '5.5', '5,441']","['sqft', 'ba', 'bds']"
1407,"10922 E Bella Vista Dr, Scottsdale, AZ 85259",House for sale,"$739,900","['4', '2.5', '3,088']","['sqft', 'ba', 'bds']"
1408,"10685 N 113th St, Scottsdale, AZ 85259",House for sale,"$439,000","['3', '2.5', '2,298']","['sqft', 'ba', 'bds']"
1409,"12247 E Mary Katherine Dr, Scottsdale, AZ 85259",House for sale,"$1,200,000","['4', '4', '4,296']","['sqft', 'ba', 'bds']"
1410,"9188 N 108th Pl, Scottsdale, AZ 85259",House for sale,"$799,999","['4', '2.5', '2,919']","['sqft', 'ba', 'bds']"
1411,"12210 E Lupine Ave, Scottsdale, AZ 85259",House for sale,"$595,000","['4', '3', '2,701']","['sqft', 'ba', 'bds']"
1412,"11116 N 110th Pl, Scottsdale, AZ 85259",House for rent,"$1,900/mo","['2', '2', '1,433']","['sqft', 'ba', 'bds']"
1413,"13708 E Geronimo Rd, Scottsdale, AZ 85259",House for sale,"$559,000","['3', '2', '2,001']","['sqft', 'ba', 'bds']"
1414,"12860 E Summit Dr, Scottsdale, AZ 85259",Lot / Land for sale,"$300,000",['1.84'],['acres lot']
1415,"9188 11102 East Bella Vista Dr, Scottsdale, AZ 85259",Townhouse for sale,"$799,999","['4', '3', '2,919']","['sqft', 'ba', 'bds']"
1416,"13448 E Bloomfield Dr, Scottsdale, AZ 85259",House for rent,"$3,200/mo","['4', '3.5', '4,230']","['sqft', 'ba', 'bds']"
1417,"12860 E Summit Dr LOT 61, Scottsdale, AZ 85259",Lot / Land for sale,"$300,000",['1.84'],['acres lot']
1418,"14240 E Coyote Rd LOT 7, Scottsdale, AZ 85259",Lot / Land for sale,"$315,000",['0.66'],['acres lot']
1419,"11500 E Cochise Dr, Scottsdale, AZ",For Rent,,"['$1,495+', '$1,400+']","['2 bds', '3 bds']"
1420,"11762 E Cortez Dr, Scottsdale, AZ 85259",House for sale,"$675,000","['2', '2.5', '1,906']","['sqft', 'ba', 'bds']"
1421,"13418 E Del Timbre Dr, Scottsdale, AZ 85259",House for rent,"$4,900/mo","['4', '3.5', '3,437']","['sqft', 'ba', 'bds']"
1422,"11375 E Sahuaro Dr APT 2031, Scottsdale, AZ 85259",Condo for sale,"$275,000","['3', '2', '1,300']","['sqft', 'ba', 'bds']"
1423,"11272 N 117th Way, Scottsdale, AZ 85259",House for sale,"$879,900","['5', '3', '3,676']","['sqft', 'ba', 'bds']"
1424,"10820 N 108th Pl, Scottsdale, AZ 85259",House for sale,"$399,000","['4', '2', '2,020']","['sqft', 'ba', 'bds']"
1425,"13406 E Del Timbre Dr, Scottsdale, AZ 85259",House for rent,"$4,000/mo","['5', '3.5', '3,261']","['sqft', 'ba', 'bds']"
1426,"10922 E Bella Vista E Dr, Scottsdale, AZ 85259",House for sale,"$739,900","['4', '2.5', '3,088']","['sqft', 'ba', 'bds']"
1427,"E Doubletree Ranch Rd, Scottsdale, AZ 85259",Apartment for rent,"$1,100/mo","['1', '1', '900']","['sqft', 'ba', 'bd']"
1428,"9550 N 115th St, Scottsdale, AZ 85259",House for sale,"$625,000","['3', '2.5', '2,322']","['sqft', 'ba', 'bds']"
1429,"10986 N 111th Pl, Scottsdale, AZ 85259",House for rent,"$3,000/mo","['4', '2', '1,971']","['sqft', 'ba', 'bds']"
1430,"10620 E Laurel Ln, Scottsdale, AZ 85259",House for sale,"$1,649,000","['5', '5.5', '5,441']","['sqft', 'ba', 'bds']"
1431,"10922 E Bella Vista Dr, Scottsdale, AZ 85259",House for sale,"$739,900","['4', '2.5', '3,088']","['sqft', 'ba', 'bds']"
1432,"10685 N 113th St, Scottsdale, AZ 85259",House for sale,"$439,000","['3', '2.5', '2,298']","['sqft', 'ba', 'bds']"
1433,"12247 E Mary Katherine Dr, Scottsdale, AZ 85259",House for sale,"$1,200,000","['4', '4', '4,296']","['sqft', 'ba', 'bds']"
1434,"9188 N 108th Pl, Scottsdale, AZ 85259",House for sale,"$799,999","['4', '2.5', '2,919']","['sqft', 'ba', 'bds']"
1435,"12210 E Lupine Ave, Scottsdale, AZ 85259",House for sale,"$595,000","['4', '3', '2,701']","['sqft', 'ba', 'bds']"
1436,"11116 N 110th Pl, Scottsdale, AZ 85259",House for rent,"$1,900/mo","['2', '2', '1,433']","['sqft', 'ba', 'bds']"
1437,"13708 E Geronimo Rd, Scottsdale, AZ 85259",House for sale,"$559,000","['3', '2', '2,001']","['sqft', 'ba', 'bds']"
1438,"12860 E Summit Dr, Scottsdale, AZ 85259",Lot / Land for sale,"$300,000",['1.84'],['acres lot']
1439,"9188 11102 East Bella Vista Dr, Scottsdale, AZ 85259",Townhouse for sale,"$799,999","['4', '3', '2,919']","['sqft', 'ba', 'bds']"
1440,"13448 E Bloomfield Dr, Scottsdale, AZ 85259",House for rent,"$3,200/mo","['4', '3.5', '4,230']","['sqft', 'ba', 'bds']"
1441,"12860 E Summit Dr LOT 61, Scottsdale, AZ 85259",Lot / Land for sale,"$300,000",['1.84'],['acres lot']
1442,"14240 E Coyote Rd LOT 7, Scottsdale, AZ 85259",Lot / Land for sale,"$315,000",['0.66'],['acres lot']
1443,"11500 E Cochise Dr, Scottsdale, AZ",For Rent,,"['$1,495+', '$1,400+']","['2 bds', '3 bds']"
1444,"11762 E Cortez Dr, Scottsdale, AZ 85259",House for sale,"$675,000","['2', '2.5', '1,906']","['sqft', 'ba', 'bds']"
1445,"13418 E Del Timbre Dr, Scottsdale, AZ 85259",House for rent,"$4,900/mo","['4', '3.5', '3,437']","['sqft', 'ba', 'bds']"
1446,"11375 E Sahuaro Dr APT 2031, Scottsdale, AZ 85259",Condo for sale,"$275,000","['3', '2', '1,300']","['sqft', 'ba', 'bds']"
1447,"11272 N 117th Way, Scottsdale, AZ 85259",House for sale,"$879,900","['5', '3', '3,676']","['sqft', 'ba', 'bds']"
1448,"0 E Starfire Rd LOT 18, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,900",['5.94'],['acres lot']
1449,"22452 N Boot Hill Pkwy LOT 3, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,900",['4.44'],['acres lot']
1450,"13225 N Goldfield Rd, Scottsdale, AZ 85264",House for sale,"$445,000","['3', '2.5', '1,975']","['sqft', 'ba', 'bds']"
1451,"22915 E Pleasant View Rd, Fort Mcdowell, AZ 85264",House for sale,"$839,000","['5', '4.5', '4,217']","['sqft', 'ba', 'bds']"
1452,"00000 N White Face Canyon Dr UNIT 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$159,000",['5.59'],['acres lot']
1453,"00000 N White Face Canyon Dr LOT 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$159,000",['5.59'],['acres lot']
1454,"0 N Vista Del Oro Rd LOT 1, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$985,000",['42.74'],['acres lot']
1455,"12240 N Goldfield Rd LOT 1-15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$99,000",['4.59'],['acres lot']
1456,"14027 N Vista Del Oro, Fort Mcdowell, AZ 85264",House for sale,"$998,000","['5', '4.5', '4,455']","['sqft', 'ba', 'bds']"
1457,"20701 E Thirsty Earth Trl, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$125,000",['7.57'],['acres lot']
1458,"20701 E Thirsty Earth Trl LOT 21, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$125,000",['7.57'],['acres lot']
1459,"13327 N Blue Coyote Trl, Fort Mcdowell, AZ 85264",Pre-foreclosure, ,"['--', '5.67', '4,650']","['sqft', 'ba', 'bds']"
1460,"0 N Sandy Blf LOT G&H, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$180,000",['8.8'],['acres lot']
1461,"13906 N White Face Canyon Dr # 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$189,000",['5.11'],['acres lot']
1462,"13906 N White Face Canyon Dr LOT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$189,000",['5.11'],['acres lot']
1463,"00000 N Boot Hill Pkwy UNIT 2K, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$285,000",['5.04'],['acres lot']
1464,"00000 N Boot Hill Pkwy UNIT 2L, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$285,000",['5.07'],['acres lot']
1465,"00000 N Sandy Bluff Rd UNIT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$96,000",['5.1'],['acres lot']
1466,"00000 E Thirsty Earth Trl UNIT 21, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$240,000",['10.25'],['acres lot']
1467,"00000 N White Face Canyon Dr UNIT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$105,000",['5.52'],['acres lot']
1468,"00000 N Goldfield Rd UNIT 9, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$168,500",['4.8'],['acres lot']
1469,"14011 N Tierra Del Oro # 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$575,000",['23.04'],['acres lot']
1470,"13XXX N Blue Coyote Trl UNIT 6, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,000",['4.47'],['acres lot']
1471,"27856 Mt Ord Ln # 3, Sunflower, AZ 85263",Lot / Land for sale,"$129,900",['2.33'],['acres lot']
1472,"0 E Starfire Rd LOT 18, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,900",['5.94'],['acres lot']
1473,"22452 N Boot Hill Pkwy LOT 3, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,900",['4.44'],['acres lot']
1474,"13225 N Goldfield Rd, Scottsdale, AZ 85264",House for sale,"$445,000","['3', '2.5', '1,975']","['sqft', 'ba', 'bds']"
1475,"22915 E Pleasant View Rd, Fort Mcdowell, AZ 85264",House for sale,"$839,000","['5', '4.5', '4,217']","['sqft', 'ba', 'bds']"
1476,"00000 N White Face Canyon Dr UNIT 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$159,000",['5.59'],['acres lot']
1477,"00000 N White Face Canyon Dr LOT 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$159,000",['5.59'],['acres lot']
1478,"0 N Vista Del Oro Rd LOT 1, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$985,000",['42.74'],['acres lot']
1479,"12240 N Goldfield Rd LOT 1-15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$99,000",['4.59'],['acres lot']
1480,"14027 N Vista Del Oro, Fort Mcdowell, AZ 85264",House for sale,"$998,000","['5', '4.5', '4,455']","['sqft', 'ba', 'bds']"
1481,"20701 E Thirsty Earth Trl, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$125,000",['7.57'],['acres lot']
1482,"20701 E Thirsty Earth Trl LOT 21, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$125,000",['7.57'],['acres lot']
1483,"13327 N Blue Coyote Trl, Fort Mcdowell, AZ 85264",Pre-foreclosure, ,"['--', '5.67', '4,650']","['sqft', 'ba', 'bds']"
1484,"0 N Sandy Blf LOT G&H, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$180,000",['8.8'],['acres lot']
1485,"13906 N White Face Canyon Dr # 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$189,000",['5.11'],['acres lot']
1486,"13906 N White Face Canyon Dr LOT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$189,000",['5.11'],['acres lot']
1487,"00000 N Sandy Bluff Rd UNIT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$96,000",['5.1'],['acres lot']
1488,"00000 N Boot Hill Pkwy UNIT 2K, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$285,000",['5.04'],['acres lot']
1489,"00000 N White Face Canyon Dr UNIT 15, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$105,000",['5.52'],['acres lot']
1490,"00000 E Thirsty Earth Trl UNIT 21, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$240,000",['10.25'],['acres lot']
1491,"00000 N Goldfield Rd UNIT 9, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$168,500",['4.8'],['acres lot']
1492,"00000 N Boot Hill Pkwy UNIT 2L, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$285,000",['5.07'],['acres lot']
1493,"14011 N Tierra Del Oro # 7, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$575,000",['23.04'],['acres lot']
1494,"13XXX N Blue Coyote Trl UNIT 6, Fort Mcdowell, AZ 85264",Lot / Land for sale,"$179,000",['4.47'],['acres lot']
1495,"27856 Mt Ord Ln # 3, Sunflower, AZ 85263",Lot / Land for sale,"$129,900",['2.33'],['acres lot']
1496,"1873 E Kirkland Ln, Tempe, AZ 85281",Townhouse for rent,"$1,240/mo","['2', '2', '1,050']","['sqft', 'ba', 'bds']"
1497,"708 W 14th St, Tempe, AZ 85281",Townhouse for sale,"$165,000","['2', '2', '892']","['sqft', 'ba', 'bds']"
1498,"1728 S Shafer Dr, Tempe, AZ 85281",House for sale,"$350,000","['3', '2', '1,550']","['sqft', 'ba', 'bds']"
1499,"633 E Papago Dr, Tempe, AZ 85281",House for rent,"$1,800/mo","['3', '2', '1,034']","['sqft', 'ba', 'bds']"
1500,"1117 S Bonnie Ln, Tempe, AZ 85281",House for rent,"$1,800/mo","['3', '2', '1,400']","['sqft', 'ba', 'bds']"
1501,"SALT | 260 E Rio Salado Pkwy, Tempe, AZ",SALT,,"['$1,245+', '$1,520+', '$1,905+']","['2 bds', '1 bd', 'Studio']"
1502,"Metro 101 | 2157 E Apache Blvd, Tempe, AZ",Metro 101,,"['$1,139+', '$1,149+', '$1,395+']","['2 bds', '1 bd', 'Studio']"
1503,"Sun and Sand | 908 W 2nd St, Tempe, AZ",Sun and Sand,,"['$1,195+']",['2 bds']
1504,"2402 E 5th St UNIT 1424, Tempe, AZ 85281",Townhouse for sale,"$265,000","['2', '2.5', '1,100']","['sqft', 'ba', 'bds']"
1505,"2402 E 5th St UNIT 1503, Tempe, AZ 85281",Townhouse for sale,"$310,000","['3', '2.5', '1,421']","['sqft', 'ba', 'bds']"
1506,"The Tides at Downtown Tempe | 615 S Hardy Dr, Tempe, AZ",The Tides at Downtown Tempe,,"['$1,270+']",['2 bds']
1507,"1042 S Mariana St, Tempe, AZ 85281",Townhouse for rent,"$1,295/mo","['2', '2', '1,016']","['sqft', 'ba', 'bds']"
1508,"803 W 1st St APT C, Tempe, AZ 85281",Townhouse for rent,$800/mo,"['2', '1', '650']","['sqft', 'ba', 'bds']"
1509,"2401 E Rio Salado Pkwy UNIT 1138, Tempe, AZ 85281",Townhouse for sale,"$254,900","['2', '2.5', '1,100']","['sqft', 'ba', 'bds']"
1510,"1014 S George Dr, Tempe, AZ 85281",House for sale,"$349,900","['6', '3', '2,106']","['sqft', 'ba', 'bds']"
1511,"Villagio At Tempe Condominiums | 2401 E Rio Salado Pkwy, Tempe, AZ",Villagio At Tempe Condominiums,,"['$1,450+', '$1,900+']","['2 bds', '3 bds']"
1512,"Aura at Watermark | 420 N Scottsdale Rd, Tempe, AZ",Aura at Watermark,,"['$1,349+', '$1,475+', '$1,855+', '$2,995+']","['2 bds', '1 bd', '3 bds', 'Studio']"
1513,"Ten 01 | 1001 E Playa Del Norte Dr, Tempe, AZ",Ten 01,,"['$1,210+', '$1,215+', '$1,525+', '$2,825']","['2 bds', '1 bd', '3 bds', 'Studio']"
1514,"Solaire On Scottsdale | 801 E Mckellips Rd, Tempe, AZ",Solaire On Scottsdale,,"['$1,229+']",['2 bds']
1515,"Camden Hayden | 800 E Curry Rd, Tempe, AZ",Camden Hayden,,"['$1,349+', '$1,609+']","['2 bds', '1 bd']"
1516,"330 S Farmer Ave UNIT 113, Tempe, AZ 85281",Townhouse for rent,"$2,300/mo","['3', '3', '1,565']","['sqft', 'ba', 'bds']"
1517,"1300 W 5th St # 1007, Tempe, AZ 85281",Townhouse for sale,"$375,000","['2', '2', '1,531']","['sqft', 'ba', 'bds']"
1518,"421 W 6th St UNIT 1005, Tempe, AZ 85281",Townhouse for sale,"$524,900","['3', '3.5', '2,270']","['sqft', 'ba', 'bds']"
1519,"2401 E Rio Salado Pkwy UNIT 1192, Tempe, AZ 85281",Townhouse for sale,"$250,000","['2', '2.5', '1,100']","['sqft', 'ba', 'bds']"
1520,"2307 E El Parque Dr, Tempe, AZ 85282",House for rent,"$1,500/mo","['3', '2', '1,308']","['sqft', 'ba', 'bds']"
1521,"Tides at South Tempe East | 4130 S Mill Ave, Tempe, AZ",Tides at South Tempe East,,"['$820+', '$825+', '$1,160+']","['2 bds', '1 bd', 'Studio']"
1522,"1251 E Loma Vista Dr, Tempe, AZ 85282",House for rent,"$1,750/mo","['4', '2', '1,430']","['sqft', 'ba', 'bds']"
1523,"Harper | 4690 S Lakeshore Dr, Tempe, AZ",Harper,,"['$1,336+', '$1,645+', '$2,215']","['2 bds', '1 bd', '3 bds']"
1524,"The Enclave Apartment Homes | 3255 S Dorsey Ln, Tempe, AZ",The Enclave Apartment Homes,,"['$1,070+', '$1,378+', '$1,495+']","['2 bds', '1 bd', '3 bds']"
1525,"Onnix | 1500 E Broadway Rd, Tempe, AZ",Onnix,,"['$875+', '$982+', '$1,172+']","['2 bds', '1 bd', 'Studio']"
1526,"2632 S Holbrook Ln, Tempe, AZ 85282",House for rent,"$1,295/mo","['3', '2', '1,407']","['sqft', 'ba', 'bds']"
1527,"918 E Laguna Dr, Tempe, AZ 85282",Townhouse for rent,"$2,249/mo","['3', '3', '2,071']","['sqft', 'ba', 'bds']"
1528,"Avana Tempe | 30 W Carter Dr, Tempe, AZ",Avana Tempe,,"['$737+', '$792+', '$995+']","['2 bds', '1 bd', 'Studio']"
1529,"2021 W Garden Dr, Tempe, AZ 85282",House for sale,"$267,900","['3', '2', '1,353']","['sqft', 'ba', 'bds']"
1530,"Broadway 121 | 121 E Broadway Rd, Tempe, AZ",Broadway 121,,"['$1,100+']",['2 bds']
1531,"5111 S Stanley Pl, Tempe, AZ 85282",Condo for sale,"$229,000","['3', '3', '1,452']","['sqft', 'ba', 'bds']"
1532,"5071 S Roosevelt St, Tempe, AZ 85282",House for sale,"$345,000","['3', '2', '1,901']","['sqft', 'ba', 'bds']"
1533,"1093 E Fremont Dr, Tempe, AZ 85282",Townhouse for rent,"$1,300/mo","['2', '1.5', '1,008']","['sqft', 'ba', 'bds']"
1534,"3306 S Parkside Dr, Tempe, AZ 85282",Townhouse for rent,"$2,200/mo","['2', '2', '884']","['sqft', 'ba', 'bds']"
1535,"2325 W Garden Dr, Tempe, AZ 85282",Apartment for sale,"$5,050,000","['Studio', '--', '1,440']","['sqft', 'ba']"
1536,"2166 E Palmcroft Dr, Tempe, AZ 85282",House for sale,"$280,000","['3', '2', '1,654']","['sqft', 'ba', 'bds']"
1537,"1315 E Donner Dr, Tempe, AZ 85282",House for sale,"$399,000","['5', '2.5', '2,404']","['sqft', 'ba', 'bds']"
1538,"1509 E Verlea Dr, Tempe, AZ 85282",House for sale,"$296,500","['4', '2', '1,645']","['sqft', 'ba', 'bds']"
1539,"2016 S La Rosa Dr, Tempe, AZ 85282",House for sale,"$419,000","['3', '2', '1,467']","['sqft', 'ba', 'bds']"
1540,"1229 E Manhatton Dr, Tempe, AZ 85282",House for sale,"$299,900","['3', '2', '1,784']","['sqft', 'ba', 'bds']"
1541,"CityScape at Lakeshore | 4630 S Lakeshore Dr, Tempe, AZ",CityScape at Lakeshore,,"['$1,154+', '$1,311+', '$1,734+']","['2 bds', '1 bd', '3 bds']"
1542,"Residences at Fountainhead | 2520 S Plaza Dr, Tempe, AZ",Residences at Fountainhead,,"['$1,128+', '$1,498+', '$1,883+']","['2 bds', '1 bd', '3 bds']"
1543,"1645 E Pebble Beach Dr, Tempe, AZ 85282",House for rent,"$2,195/mo","['5', '2', '2,176']","['sqft', 'ba', 'bds']"
1544,"1026 W Libra Dr, Tempe, AZ 85283",House for rent,"$1,850/mo","['3', '2.5', '1,461']","['sqft', 'ba', 'bds']"
1545,"La Estancia Apartments | 6445 S Maple Ave, Tempe, AZ",La Estancia Apartments,,"['$1,035+', '$1,300+']","['2 bds', '1 bd']"
1546,"5432 S Lighthouse Ln, Tempe, AZ 85283",House for rent,"$2,400/mo","['4', '3', '2,267']","['sqft', 'ba', 'bds']"
1547,"Park View | 1235 W Baseline Rd, Tempe, AZ",Park View,,"['$1,005+', '$1,115+', '$1,730']","['2 bds', '1 bd', '3 bds']"
1548,"505 West | 505 W Baseline Rd, Tempe, AZ",505 West,,"['$970', '$965+']","['2 bds', '1 bd']"
1549,"1860 E Julie Dr, Tempe, AZ 85283",House for sale,"$349,999","['3', '2', '1,564']","['sqft', 'ba', 'bds']"
1550,"520 E Watson Dr, Tempe, AZ 85283",House for sale,"$274,900","['3', '2', '1,465']","['sqft', 'ba', 'bds']"
1551,"1898 E Dava Dr, Tempe, AZ 85283",House for sale,"$465,000","['4', '3', '2,855']","['sqft', 'ba', 'bds']"
1552,"5222 S Monaco Dr, Tempe, AZ 85283",Townhouse for sale,"$229,999","['3', '2', '1,368']","['sqft', 'ba', 'bds']"
1553,"5218 S Clark Dr, Tempe, AZ 85283",House for sale,"$275,000","['4', '1.75', '1,652']","['sqft', 'ba', 'bds']"
1554,"1439 E Stephens Dr, Tempe, AZ 85283",House for sale,"$260,000","['2', '2', '1,032']","['sqft', 'ba', 'bds']"
